League Name,Season ID,Season Year
Latvia 1. Liga,11381,2024
France Coupe de France,1217,20172018
France Coupe de France,1218,20162017
France Coupe de France,1219,20152016
France Coupe de France,1220,20142015
France Coupe de France,1804,20182019
France Coupe de France,3080,20192020
France Coupe de France,4125,20122013
France Coupe de France,4132,20112012
France Coupe de France,4138,20102011
France Coupe de France,4139,20092010
France Coupe de France,5345,20202021
France Coupe de France,8550,20222023
France Coupe de France,8881,20212022
France Coupe de France,10827,20232024
France Coupe de France,13729,20242025
Brazil Copa do Brasil,1221,2018
Brazil Copa do Brasil,1222,2017
Brazil Copa do Brasil,1223,2016
Brazil Copa do Brasil,1224,2015
Brazil Copa do Brasil,1225,2014
Brazil Copa do Brasil,1827,2019
Brazil Copa do Brasil,3667,2020
Brazil Copa do Brasil,5840,2021
Brazil Copa do Brasil,7018,2022
Brazil Copa do Brasil,9009,2023
Brazil Copa do Brasil,11184,2024
Sweden Damallsvenskan,1226,2018
Sweden Damallsvenskan,1227,2017
Sweden Damallsvenskan,1228,2016
Sweden Damallsvenskan,1229,2015
Sweden Damallsvenskan,1230,2014
Sweden Damallsvenskan,1850,2019
Sweden Damallsvenskan,3723,2020
Sweden Damallsvenskan,5501,2021
Sweden Damallsvenskan,7066,2022
Sweden Damallsvenskan,8838,2023
Sweden Damallsvenskan,10962,2024
Sweden Damallsvenskan,13957,2025
Denmark Denmark Series,1231,20172018
Denmark Denmark Series,1232,20162017
Denmark Denmark Series,1233,20152016
Denmark Denmark Series,1234,20142015
Denmark Denmark Series,1235,20132014
Denmark Denmark Series,1542,20182019
Denmark Denmark Series,4391,20192020
Algeria U21 League,1236,20172018
Algeria U21 League,1237,20162017
Algeria U21 League,1238,20152016
Algeria U21 League,1239,20142015
Algeria U21 League,1240,20132014
Algeria U21 League,1743,20182019
Algeria U21 League,2637,20192020
Algeria U21 League,5318,20202021
Algeria U21 League,6736,20212022
Algeria U21 League,9117,20222023
Algeria U21 League,10624,20232024
Australia State Leagues,1242,2018
Australia State Leagues,1247,2017
Australia State Leagues,1248,2016
Australia NPL Youth League,1245,2018
Australia NPL Youth League,1246,2017
Australia NPL Youth League,1249,2016
Australia NPL Youth League,1250,2015
Australia NPL Youth League,1251,2014
Norway 2. Division,1255,2018
Norway 2. Division,1256,2017
Norway 2. Division,1257,2016
Norway 2. Division,1879,2019
Norway 2. Division,4013,2013
Norway 2. Division,4014,2014
Norway 2. Division,4487,2020
Norway 2. Division,5618,2021
Norway 2. Division,6953,2022
Norway 2. Division,8965,2023
Norway 2. Division,11205,2024
Jordan Jordanian Pro League,1275,20172018
Jordan Jordanian Pro League,1276,20162017
Jordan Jordanian Pro League,1277,20152016
Jordan Jordanian Pro League,1278,20142015
Jordan Jordanian Pro League,1717,20182019
Jordan Jordanian Pro League,3823,2020
Jordan Jordanian Pro League,5701,2021
Jordan Jordanian Pro League,7124,2022
Jordan Jordanian Pro League,9237,20232024
Jordan Jordanian Pro League,12919,20242025
Jordan Division 1,1279,2018
Jordan Division 1,1280,2017
Jordan Division 1,1281,20152016
Jordan Division 1,1282,20142015
Jordan Division 1,1895,20182019
Jordan Division 1,5250,2020
Jordan Division 1,6409,2021
Jordan Division 1,7527,2022
Jordan Division 1,10315,2023
Jordan Division 1,13446,20242025
Indonesia Liga 2,1283,2018
Indonesia Liga 2,1284,2017
Indonesia Liga 2,1285,2015
Indonesia Liga 2,1286,2014
Indonesia Liga 2,2085,2019
Indonesia Liga 2,4416,2020
Indonesia Liga 2,6715,2021
Indonesia Liga 2,8309,20222023
Indonesia Liga 2,11053,20232024
Indonesia Liga 2,13558,20242025
International WC Qualification Europe,1287,20162018
International WC Qualification Europe,5678,2022
International WC Qualification Europe,13964,2026
Uganda Uganda Premier League,1288,20172018
Uganda Uganda Premier League,1289,20162017
Uganda Uganda Premier League,1858,20182019
Uganda Uganda Premier League,4383,20192020
Uganda Uganda Premier League,5325,20202021
Uganda Uganda Premier League,6729,20212022
Uganda Uganda Premier League,8349,20222023
Uganda Uganda Premier League,10466,20232024
Uganda Uganda Premier League,13320,20242025
USA USL Championship,1290,2018
USA USL Championship,1291,2017
USA USL Championship,1292,2016
USA USL Championship,1857,2019
USA USL Championship,3710,2020
USA USL Championship,4279,2015
USA USL Championship,4283,2014
USA USL Championship,4288,2013
USA USL Championship,6541,2021
USA USL Championship,6970,2022
USA USL Championship,8845,2023
USA USL Championship,10970,2024
USA USL Championship,13967,2025
Australia Womens National Premier Leagues,1293,2018
Australia Womens National Premier Leagues,1294,2017
Fiji National Football League,1295,2018
Fiji National Football League,1296,2017
Fiji National Football League,1297,2016
Fiji National Football League,1298,2015
Fiji National Football League,1909,2019
Fiji National Football League,3677,2020
Fiji National Football League,5600,2021
Fiji National Football League,7119,2022
Fiji National Football League,8947,2023
Fiji National Football League,11182,2024
Aruba Division di Honor,1299,20172018
Aruba Division di Honor,1300,20162017
Aruba Division di Honor,1301,20152016
Aruba Division di Honor,1302,20142015
Aruba Division di Honor,1918,20182019
Aruba Division di Honor,2891,20192020
Aruba Division di Honor,5819,20202021
Aruba Division di Honor,6816,20212022
Aruba Division di Honor,8209,20222023
Aruba Division di Honor,10702,20232024
Aruba Division di Honor,13656,20242025
Barbados Premier Division,1303,2018
Barbados Premier Division,1304,2017
Barbados Premier Division,1305,2016
Barbados Premier Division,1306,2015
Barbados Premier Division,1307,2014
Barbados Premier Division,1820,20182019
Barbados Premier Division,3800,2020
Barbados Premier Division,8890,2023
Barbados Premier Division,11178,2024
Japan Japan Football League,1308,2018
Japan Japan Football League,1309,2017
Japan Japan Football League,1310,2016
Japan Japan Football League,1311,2015
Japan Japan Football League,1312,2014
Japan Japan Football League,1920,2019
Japan Japan Football League,3691,2020
Japan Japan Football League,5510,2021
Japan Japan Football League,7045,2022
Japan Japan Football League,8894,2023
Japan Japan Football League,11073,2024
Vietnam Second Division,1314,2017
Vietnam Second Division,1315,2016
Vietnam Second Division,1316,2015
Vietnam Second Division,1317,2014
Vietnam Second Division,1522,2018
Vietnam Second Division,2070,2019
Vietnam Second Division,4486,2020
Vietnam Second Division,5813,2021
Vietnam Second Division,7311,2022
Vietnam Second Division,9245,2023
Vietnam Second Division,11354,2024
India I League 2nd Division,1318,2018
India I League 2nd Division,1319,2017
India I League 2nd Division,1320,20152016
India I League 2nd Division,1321,2015
India I League 2nd Division,1322,2014
India I League 2nd Division,1834,2019
India I League 2nd Division,3685,2020
India I League 2nd Division,6764,2021
India I League 2nd Division,8948,2023
India I League 2nd Division,11249,20232024
India I League 2nd Division,13797,20242025
South Korea WK League,1323,2018
South Korea WK League,1324,2017
South Korea WK League,1325,2016
South Korea WK League,1326,2015
South Korea WK League,1327,2014
South Korea WK League,1926,2019
South Korea WK League,4466,2020
South Korea WK League,5820,2021
South Korea WK League,7307,2022
South Korea WK League,9081,2023
South Korea WK League,11315,2024
Scotland SPFL Development League,1329,20172018
Scotland SPFL Development League,1330,20162017
Scotland SPFL Development League,1331,20152016
Scotland SPFL Development League,1332,20142015
Scotland SPFL Development League 2,1333,20172018
Scotland SPFL Development League 2,1334,20162017
Scotland SPFL Development League 2,1335,20152016
Scotland SPFL Development League 2,1336,20142015
Poland 3. Liga,1337,20172018
Poland 3. Liga,1338,20162017
Poland 3. Liga,1592,20182019
Poland 3. Liga,2419,20192020
Poland 3. Liga,4537,20202021
Poland 3. Liga,6294,20212022
Poland 3. Liga,7993,20222023
Brazil Paulista Segunda Divisão,1339,2018
Brazil Paulista Segunda Divisão,1340,2017
Brazil Paulista Segunda Divisão,1341,2016
Brazil Paulista Segunda Divisão,1944,2019
Brazil Paulista Segunda Divisão,3814,2020
Brazil Paulista Segunda Divisão,6378,2021
Brazil Paulista Segunda Divisão,7239,2022
Brazil Paulista Segunda Divisão,9109,2023
Brazil Paulista Segunda Divisão,11215,2024
Brazil Paulista Segunda Divisão,13899,2025
Sudan Sudani Premier League,1342,2018
Sudan Sudani Premier League,1343,2017
Sudan Sudani Premier League,1344,2016
Sudan Sudani Premier League,1345,2015
Sudan Sudani Premier League,1346,2014
Sudan Sudani Premier League,1847,20182019
Sudan Sudani Premier League,2960,20192020
Sudan Sudani Premier League,5375,20202021
Sudan Sudani Premier League,7063,2022
Sudan Sudani Premier League,8484,20222023
Thailand Thai League 2,1347,2018
Thailand Thai League 2,1348,2017
Thailand Thai League 2,1349,2016
Thailand Thai League 2,1350,2015
Thailand Thai League 2,1351,2014
Thailand Thai League 2,1884,2019
Thailand Thai League 2,3794,2020
Thailand Thai League 2,6540,20212022
Thailand Thai League 2,7648,20222023
Thailand Thai League 2,9927,20232024
Thailand Thai League 2,13824,20242025
Botswana Botswana Premier League,1352,20172018
Botswana Botswana Premier League,1353,20162017
Botswana Botswana Premier League,1354,20152016
Botswana Botswana Premier League,1355,20142015
Botswana Botswana Premier League,1725,20182019
Botswana Botswana Premier League,2826,20192020
Botswana Botswana Premier League,6768,20212022
Botswana Botswana Premier League,8455,20222023
Botswana Botswana Premier League,10734,20232024
Botswana Botswana Premier League,13372,20242025
Hong Kong HKFA First Division League,1357,20172018
Hong Kong HKFA First Division League,1358,20162017
Hong Kong HKFA First Division League,1359,20152016
Hong Kong HKFA First Division League,1360,20142015
Hong Kong HKFA First Division League,1361,20132014
Hong Kong HKFA First Division League,1782,20182019
Hong Kong HKFA First Division League,3848,20192020
Hong Kong HKFA First Division League,5281,20202021
Hong Kong HKFA First Division League,6653,20212022
Hong Kong HKFA First Division League,8446,20222023
Hong Kong HKFA First Division League,10696,20232024
Hong Kong HKFA First Division League,13416,20242025
Italy Campionato Primavera 1,1362,20162017
Italy Campionato Primavera 1,1363,20152016
Italy Campionato Primavera 1,1364,20172018
Italy Campionato Primavera 1,1365,20142015
Italy Campionato Primavera 1,1780,20182019
Italy Campionato Primavera 1,3903,20122013
Italy Campionato Primavera 1,3904,20132014
Italy Campionato Primavera 1,4961,20202021
Italy Campionato Primavera 1,5773,20192020
Italy Campionato Primavera 1,6405,20212022
Italy Campionato Primavera 1,8105,20222023
Italy Campionato Primavera 1,10089,20232024
Italy Campionato Primavera 1,12892,20242025
Netherlands Tweede Divisie,1366,20172018
Netherlands Tweede Divisie,1367,20162017
Netherlands Tweede Divisie,1586,20182019
Netherlands Tweede Divisie,2275,20192020
Netherlands Tweede Divisie,4749,20202021
Netherlands Tweede Divisie,6098,20212022
Netherlands Tweede Divisie,7702,20222023
Netherlands Tweede Divisie,9743,20232024
Netherlands Tweede Divisie,12635,20242025
Zimbabwe Premier Soccer League,1368,2017
Zimbabwe Premier Soccer League,1370,2016
Zimbabwe Premier Soccer League,1371,2015
Zimbabwe Premier Soccer League,1377,2018
Zimbabwe Premier Soccer League,1929,2019
Zimbabwe Premier Soccer League,6836,20212022
Zimbabwe Premier Soccer League,9072,20222023
Zimbabwe Premier Soccer League,11259,20232024
Zambia Super League,1372,2017
Zambia Super League,1373,2016
Zambia Super League,1375,2015
Zambia Super League,1379,2018
Zambia Super League,2064,2019
Zambia Super League,3581,20192020
Zambia Super League,5259,20202021
Zambia Super League,6623,20212022
Zambia Super League,7830,20222023
Zambia Super League,9905,20232024
Zambia Super League,12127,20242025
Rwanda National Soccer League,1374,20172018
Rwanda National Soccer League,1376,20162017
Rwanda National Soccer League,1378,20152016
Rwanda National Soccer League,1380,20142015
Rwanda National Soccer League,1382,20132014
Rwanda National Soccer League,1902,20182019
Rwanda National Soccer League,2902,20192020
Rwanda National Soccer League,5323,20202021
Rwanda National Soccer League,6785,20212022
Rwanda National Soccer League,8172,20222023
Rwanda National Soccer League,10293,20232024
Rwanda National Soccer League,13077,20242025
Italy Campionato Primavera 2,1381,20172018
Italy Campionato Primavera 2,1793,20182019
Italy Campionato Primavera 2,2756,20192020
Italy Campionato Primavera 2,5168,20202021
Italy Campionato Primavera 2,6576,20212022
Italy Campionato Primavera 2,8497,20222023
Italy Campionato Primavera 2,10622,20232024
Italy Campionato Primavera 2,13054,20242025
International WC Qualification Asia,1383,20162018
International WC Qualification Asia,2785,2022
International WC Qualification Asia,10117,2026
International FIFA World Cup 2014 Brazil,1384,2014
Macau Liga de Elite,1386,2018
Macau Liga de Elite,1391,2017
Macau Liga de Elite,1392,2016
Macau Liga de Elite,1393,2015
Macau Liga de Elite,1394,2014
Macau Liga de Elite,1878,2019
Macau Liga de Elite,5080,2020
Macau Liga de Elite,5670,2021
Macau Liga de Elite,7041,2022
Macau Liga de Elite,9070,2023
Macau Liga de Elite,11237,2024
International International Friendlies,1387,2018
International International Friendlies,1399,2017
International International Friendlies,1401,2016
International International Friendlies,1412,2015
International International Friendlies,1856,2019
International International Friendlies,4409,2020
International International Friendlies,5516,2021
International International Friendlies,6991,2022
International International Friendlies,8839,2023
International International Friendlies,11052,2024
International WC Qualification Africa,1388,20162018
International WC Qualification Africa,2787,2022
International WC Qualification Africa,12061,2026
International FIFA World Cup 2010 South Africa,1389,2010
International WC Qualification Intercontinental Playoffs,1390,2018
